repo,commit_hash,parent_hash,author,date,message,files_changed,modified_files
pytorch,a5354adb08be1fd66391c6b8dae7aac3be7ac258,30712f6e3052e43a74ff66205d900f9d15795036,Hong Xu,2019-10-22T13:59:14-07:00,"Eliminate the use of CUDA_HOME in setup.py. (#28373)

Summary:
Variables read from CMakeCache.txt are more reliable.

Close https://github.com/pytorch/pytorch/issues/28365
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28373

Differential Revision: D18061855

Pulled By: ezyang

fbshipit-source-id: c550a365e23464411d75eca167f7e6e053f94872",1,setup.py
pytorch,f8b758b141ccfe3f29176cb350606dae51421c43,136bb07a93b779acbc84ff341bc397551a8cfcc2,Dylan Bespalko,2019-10-24T09:29:37-07:00,"CPU-Strided-Complex Support for reduce ops and linpack ops (#27653)

Summary:
In-tree changes to pytorch to support complex numbers are being submitted here.
Out-of-tree support for complex numbers is here: [pytorch-cpu-strided-complex extension](https://gitlab.com/pytorch-complex/pytorch-cpu-strided-complex)

Changes so far:

- [x]  Renamed references to variable ""I"" that may be confused for ""I"" defined in complex.h.  I did this to avoid crazy CI failures messages as complex.h is included by more source files.
     - aten/src/ATen/native/cpu/Loops.h (Renamed I to INDEX)
     - aten/src/ATen/native/cuda/Loops.cuh (Renamed I to INDEX)
     - aten/src/ATen/core/ivalue_inl.h (Renamed I to INDEX)
     - c10/util/Array.h (Renamed I to INDEX)
     - c10/util/C++17.h (Renamed I to INDEX)
    - c10/util/Metaprogramming.h (Renamed I to INDEX)
    - c10/util/SmallVector.h (custom renaming)
- [x]  Added complex support of Linear Algebra Ops.
     - SVD needed to be modified to support mixed data types
     - Example U(std::complex<double)), S(double), V(std::complex<double>)
     - See before and after benchmark below (No observable change in performance).
- [x]  Added complex support of Reduce Ops.
     - var/std computations could have been faster if it was possible to interpret std::complex<double> Tensor as a double Tensor.
- [x]  Added complex derivative support for autograd functionality.
     - derivatives are the same as defined by numpy autograd library for real(), imag(), conj(), angle(). These functions only affect complex numbers.
     - derivative of abs() has not been modified to not interfere with existing code.
     - Autograd defines abs() for complex numbers and fabs() for real numbers. I will look into this further down the road.

 ----------------------------------------
 PyTorch/Caffe2 Operator Micro-benchmarks Before Changes
----------------------------------------
Tag : short

Benchmarking PyTorch: svd
Mode: Eager
Name: svd_M512_N512
Input: M: 512, N: 512
Forward Execution Time (us) : 162339.425
Forward Execution Time (us) : 162517.479
Forward Execution Time (us) : 162847.775

----------------------------------------
PyTorch/Caffe2 Operator Micro-benchmarks After Changes
----------------------------------------
Tag : short

Benchmarking PyTorch: svd
Mode: Eager
Name: svd_M512_N512
Input: M: 512, N: 512
Forward Execution Time (us) : 162032.117
Forward Execution Time (us) : 161943.484
Forward Execution Time (us) : 162513.786
Pull Request resolved: https://github.com/pytorch/pytorch/pull/27653

Differential Revision: D17907886

Pulled By: ezyang

fbshipit-source-id: a88b6d0427591ec1fba09e97c880f535c5d0e513",1,torch\_torch_docs.py
pytorch,e263dd3853ebddc72ff8721cbc4fcdf970849e3c,2020cc0cd189bed0533568d0c54b01ecd8d3dfd3,Jie,2019-10-24T11:49:21-07:00,"(#24396)

Summary:
Initial kernel support added for optimized NHWC tensor.

TODO: currently backwards kernel spits out tensor with NHWC stride.
Unfortunately autograd restores grad to contiguous (in either copy or add). This
makes real perf tuning annoying to do. (since I cannot easily measure end-to-end
time in my python script)

My current kernel is blazing fast comparing to the original NCHW kernel in fp16,
since I avoided atomicAdd. I'll finish perf tuning after we merged some future
PR expanding NHWC support in the core.
Pull Request resolved: https://github.com/pytorch/pytorch/pull/24396

Differential Revision: D18115941

Pulled By: VitalyFedyunin

fbshipit-source-id: 57b4922b7bf308430ffe1406681f68629baf8834",1,test\test_nn.py
pytorch,5cf644157cef4479f941eb15c80a5544ace1098c,7f9941c4eadbd6da4b7cb69124e63979368cdfb6,Hong Xu,2019-10-24T15:01:21-07:00,"Speed up fill for half and bfloat16 on CPU. (#28397)

Summary:
This is done by replacing Vec<uint16_t> with Vec<int16_t>, which has all
sorts of AVX optimization available.

Benchmark (Debian 10, Release build, gcc 8.3, no turbo, Intel(R) Xeon(R) E-2136):

```python
import timeit
for dtype in ('torch.bfloat16', 'torch.half'):
    for n, t in [(40_000, 600000),
                (400_000, 60000)]:
        print(f'a.fill_(10) for {t} times, a=torch.empty({n}, dtype={dtype})')
        print(timeit.timeit(f'a.fill_(10)', setup=f'import torch; a=torch.empty({n}, dtype={dtype})', number=t))
```

Before:

```
a.fill_(10) for 600000 times, a=torch.empty(40000, dtype=torch.bfloat16)
11.064065577999827
a.fill_(10) for 60000 times, a=torch.empty(400000, dtype=torch.bfloat16)
10.618151295000189
a.fill_(10) for 600000 times, a=torch.empty(40000, dtype=torch.half)
10.989039544000207
a.fill_(10) for 60000 times, a=torch.empty(400000, dtype=torch.half)
10.602233665999847
```

After:

```
a.fill_(10) for 600000 times, a=torch.empty(40000, dtype=torch.bfloat16)
1.530125006000162
a.fill_(10) for 60000 times, a=torch.empty(400000, dtype=torch.bfloat16)
1.4807136570002513
a.fill_(10) for 600000 times, a=torch.empty(40000, dtype=torch.half)
1.3946152990001792
a.fill_(10) for 60000 times, a=torch.empty(400000, dtype=torch.half)
1.457788402999995
```
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28397

Differential Revision: D18125171

Pulled By: ezyang

fbshipit-source-id: bfb2da13f10bc582e9848073e428af9e36656b13",1,test\test_torch.py
pytorch,04f5325583c728dfe26a236f30ced519f11749e0,2c339a24ec96a51cfef69db997c86c902578061e,Vitaly Fedyunin,2019-10-25T07:26:52-07:00,"Add memory format support to `rand_like` operator (#27561)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/27561

Adds memory_format keyword argument (positional for cpp).

'Preserve' behavior now follows next rules:
1) If tensor is non-overlapping and dense - output tensor will have the same strides as input tensor.
2) If not (1) and tensor is stored in the channels last format, output tensor going to have channels last format.
3) Output tensor is going to be contiguous in all other cases.

 ---
Dense tensor is the tensor that store values in a contiguous block of memory.
Non-overlapping tensor is the tensor in which elements occupy individual non-repetitive memory.

Test Plan: Imported from OSS

Differential Revision: D17980316

Pulled By: VitalyFedyunin

fbshipit-source-id: 2a1d47571268673de0c6f5ae1b6d4f9110962ab0",1,test\test_torch.py
pytorch,02917dd1f4885b1ac72d7be2b6e05541c943e93e,c258cd039a440431a44d0cccdc1f5d4e4076fe45,Vitaly Fedyunin,2019-10-25T07:26:52-07:00,"Add memory format support to `randint_like` operator (#27889)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/27889

Adds memory_format keyword argument (positional for cpp).

'Preserve' behavior now follows next rules:
1) If tensor is non-overlapping and dense - output tensor will have the same strides as input tensor.
2) If not (1) and tensor is stored in the channels last format, output tensor going to have channels last format.
3) Output tensor is going to be contiguous in all other cases.

 ---
Dense tensor is the tensor that store values in a contiguous block of memory.
Non-overlapping tensor is the tensor in which elements occupy individual non-repetitive memory.

Test Plan: Imported from OSS

Differential Revision: D17980307

Pulled By: VitalyFedyunin

fbshipit-source-id: f1766c2bcb015ef870bfb92c16b4cd363b3cbc14",1,test\test_torch.py
pytorch,69b0e06a494fdcdcf9548271a70fbadd66be1f65,02917dd1f4885b1ac72d7be2b6e05541c943e93e,Vitaly Fedyunin,2019-10-25T07:26:52-07:00,"Add memory format support to `randn_like` operator (#27890)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/27890

Adds memory_format keyword argument (positional for cpp).

'Preserve' behavior now follows next rules:
1) If tensor is non-overlapping and dense - output tensor will have the same strides as input tensor.
2) If not (1) and tensor is stored in the channels last format, output tensor going to have channels last format.
3) Output tensor is going to be contiguous in all other cases.

 ---
Dense tensor is the tensor that store values in a contiguous block of memory.
Non-overlapping tensor is the tensor in which elements occupy individual non-repetitive memory.

Test Plan: Imported from OSS

Differential Revision: D17980314

Pulled By: VitalyFedyunin

fbshipit-source-id: a2cf3b1b2df1a4956da971fd47ce69487b2c09e9",1,test\test_torch.py
pytorch,0c48092b2270d56cdab327bd1ff0ca89f5b7d569,0eeda56632da0e5e9a08a230631ffc72fa3e333c,Mike Ruberry,2019-10-25T16:00:38-07:00,"Resets rnn _flat_weights on _apply (#28562)

Summary:
Currently when _apply() is called on RNNBase (or one of its children, like LSTM), the _flat_weights attribute may or may not be updated. In particular, when using .to() and sending a module like LSTM to XLA, a third party device type, the tensors in _flat_weights will not be updated and will remain on CPU. This causes the LSTM forward to fail since the forward call receives a mix of XLA and CPU tensors.

This occurs because third party device types, like XLA, may not be a compatible shallow copy type to native tensors. When this is the case and _apply is called Module parameters are replaced, not updated. RNNBase would not sync _flat_tensors with its params in this case, and that caused the references in _flat_tensors to not reflect the module's current params.

This small change forces a resync of the _flat_tensors and the actual params on each _apply. This lets .to('xla') work for LSTMs, for example. A test will be added to PyTorch/XLA (which runs in our CI) to validate this behavior after the change appears in PyTorch.
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28562

Differential Revision: D18138863

Pulled By: mruberry

fbshipit-source-id: 284092cbe4ecff9dd334a9413c330cacdd5e04fd",1,torch\nn\modules\rnn.py
pytorch,5835ad07cbe9cfb961e6e6c7c00001447502c21a,6eaea39867abf6d11bf4d7183923168962be051f,Igor Fedan,2019-10-28T08:18:11-07:00,"provide memory format as Contiguous explicitly when calling to clone() (#28029)

Summary:
provide memory format explicitly when calling to clone():
```
clone(MemoryFormat::Contiguous); \\instead of clone()
```

This change is based on https://github.com/pytorch/pytorch/pull/27106
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28029

Differential Revision: D17937468

Pulled By: ifedan

fbshipit-source-id: 0a6a600af76fc616f88893e5db16aabd7981ce14",1,test\test_torch.py
pytorch,266c1652e660d5b248271c79738f223c93c6352f,648749b2031a2e77ccde61cb850d0077dc8e0c0a,Vitaly Fedyunin,2019-10-28T12:27:07-07:00,"Back out ""Add memory format support to `rand_like` operator"" (#28801)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28801

Original commit changeset: 2a1d47571268
ghstack-source-id: 92748792

Test Plan: buck test language_technology/neural_mt/os/pytorch_translate/test:test_onnx

Reviewed By: ifedan

Differential Revision: D18175304

fbshipit-source-id: ffd61f6e42f256b39b80a6b42d989c238228f25d",1,test\test_torch.py
pytorch,4703854321bcbcddc3956641cd0f6fd98910057e,ef5a6b22623c8b8abec2bb4672fc34f2ea7960a4,Mingzhe Li,2019-10-29T11:51:33-07:00,"change softmax input shape (#28836)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28836

as title

Test Plan:
```
buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:softmax_test
Invalidating internal cached state: Buck configuration options changed between invocations. This may cause slower builds.
  Changed value project.buck_out='buck-out/opt' (was 'buck-out/dev')
  ... and 56 more. See logs for all changes
Parsing buck files: finished in 6.2 sec
Creating action graph: finished in 8.8 sec
Building: finished in 05:42.6 min (100%) 28336/28336 jobs, 23707 updated
  Total time: 05:57.7 min
# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short

# Benchmarking PyTorch: Softmax
/proc/self/fd/4/softmax_test.py:57: UserWarning: Implicit dimension choice for softmax has been deprecated. Change the call to include dim=X as an argument.
  """"""
# Mode: Eager
# Name: Softmax_N4_C3_H256_W256
# Input: N: 4, C: 3, H: 256, W: 256
Forward Execution Time (us) : 18422.487

Reviewed By: hl475

Differential Revision: D18202335

fbshipit-source-id: 0bb376cb465d998a49196e148d48d436126ae334",1,benchmarks\operator_benchmark\pt\softmax_test.py
pytorch,0a68e8bab09937439dcd8af66a7421e3f32c7cb4,ac4c72db3b607ba3b99e1c7e4f611fbd26e93558,Mingzhe Li,2019-10-29T11:53:03-07:00,"fix op bench runtime error when use_jit is enabled (#28837)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28837

The JIT code used in op bench is not compatibility with latest JIT code path. This diff aims to resolve that issue.

Test Plan:
```buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:add_test -- --use_jit
Building: finished in 02:29.8 min (100%) 7055/7055 jobs, 1 updated
  Total time: 02:30.3 min
# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short

# Benchmarking PyTorch: add
# Mode: JIT
# Name: add_M64_N64_K64_cpu
# Input: M: 64, N: 64, K: 64, device: cpu
Forward Execution Time (us) : 118.052

Reviewed By: hl475

Differential Revision: D18197057

fbshipit-source-id: 92edae8a48abc4115a558a91ba46cc9c3edb2eb8",1,benchmarks\operator_benchmark\benchmark_pytorch.py
pytorch,4e56455b091befa7d07654d31c251ad83104905b,f1f86994bc9c8451110aae40fe69eb13f50f8681,Nikolay Korovaiko,2019-10-29T16:58:49-07:00,"whitelist autogradanynonzero (#28852)

Summary:
prim::AutogradAnyNonZero is optimized away under normal circumstances (a graph executor specializes tensor arguments and runs `specializeAutogradZero`), so the change should be backward compatible for as long as we are running the original executor.
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28852

Differential Revision: D18213118

Pulled By: Krovatkin

fbshipit-source-id: 223f172c59e5f2b05460db7de98edbadc45dd73d",1,test\backward_compatibility\check_backward_compatibility.py
pytorch,50fd20b64a97cc75a94f95c5b08cbf9d0580340c,331e09eca44031ed11b13f1813b84f53d879727f,qzhong0605,2019-10-30T10:47:09-07:00,"fix bug on setup.py to include header files on caffe2/utils/math (#28869)

Summary:
This problem is from issue [https://github.com/pytorch/pytorch/issues/28753](https://github.com/pytorch/pytorch/issues/28753)

The header files on directories`math` and `threadpool` should be included on the built package because they are included on the other header files, such as on file `torch/include/caffe2/utils/math.h`
```
#include ""caffe2/core/common.h""
#include ""caffe2/core/types.h""
#include ""caffe2/utils/math/broadcast.h""
#include ""caffe2/utils/math/elementwise.h""
#include ""caffe2/utils/math/reduce.h""
#include ""caffe2/utils/math/transpose.h""
#include ""caffe2/utils/math/utils.h""
```
But the `setup.py` doesn't include the header files on `master` branch. The header files on `utils` directory of a built `torch` package are the following:
```
> ls include/caffe2/utils
bench_utils.h  conversions.h  eigen_utils.h    map_utils.h    murmur_hash3.h   proto_wrap.h      smart_tensor_printer.h
cast.h         cpuid.h        filler.h         math-detail.h  proto_convert.h  signal_handler.h  string_utils.h
cblas.h        cpu_neon.h     fixed_divisor.h  math.h         proto_utils.h    simple_queue.h    zmq_helper.h
```
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28869

Differential Revision: D18226319

Pulled By: soumith

fbshipit-source-id: 51575ddc559181c069b3324aa9b2d1669310ba25",1,setup.py
pytorch,db15c2ba202f72de931b8188e862256fdd087ecc,d6f1e49c4a3d853edf18a53e827d648541fac44a,Mingzhe Li,2019-10-30T15:51:38-07:00,"unify add benchmark format (#28891)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28891

as title

Test Plan:
```
buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:add_test
# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short

# Benchmarking PyTorch: add
# Mode: Eager
# Name: add_M64_N64_K64_cpu
# Input: M: 64, N: 64, K: 64, device: cpu
Forward Execution Time (us) : 125.279
...

Reviewed By: hl475

Differential Revision: D18226789

fbshipit-source-id: 0cc51c6691533b02f662d4b6108916455f3a5b95",1,benchmarks\operator_benchmark\pt\add_test.py
pytorch,740474838f4b22313fe84a85c130e44dc78a3086,db15c2ba202f72de931b8188e862256fdd087ecc,Mingzhe Li,2019-10-30T15:51:38-07:00,"unify as_strided benchmark (#28890)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28890

as title

Test Plan:
```
buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:as_strided_test

# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short

# Benchmarking PyTorch: as_strided
# Mode: Eager
# Name: as_strided_M256_N256_size(32,32)_stride(1,1)_storage_offset0_cpu
# Input: M: 256, N: 256, size: (32, 32), stride: (1, 1), storage_offset: 0, device: cpu
Forward Execution Time (us) : 2.792
...

Reviewed By: hl475

Differential Revision: D18227052

fbshipit-source-id: e17d9335ec89b47706a363bdb31451a01d4cbc5b",1,benchmarks\operator_benchmark\pt\as_strided_test.py
pytorch,aa30b37d2ed8849dfb12d93e4d2e2020d9da4093,740474838f4b22313fe84a85c130e44dc78a3086,Mingzhe Li,2019-10-30T15:51:38-07:00,"unify batchnorm benchmark (#28889)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28889

as title

Test Plan:
```
buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:batchnorm_test
# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short

# Benchmarking PyTorch: batchnorm
# Mode: Eager
# Name: batchnorm_M1_N256_K3136_cpu
# Input: M: 1, N: 256, K: 3136, device: cpu
Forward Execution Time (us) : 276.192

Reviewed By: hl475

Differential Revision: D18227180

fbshipit-source-id: d8abe56237bb84903315332a5ecdaa1dff613110",1,benchmarks\operator_benchmark\pt\batchnorm_test.py
pytorch,88b2bfd7066d37e12d3eeaca927fe8e58671006a,aa30b37d2ed8849dfb12d93e4d2e2020d9da4093,Mingzhe Li,2019-10-30T15:51:38-07:00,"unify cat benchmark (#28893)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28893

as title

Test Plan:
```
buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:cat_test
# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short

# Benchmarking PyTorch: cat
# Mode: Eager
# Name: cat_M256_N512_K1_dim0_cpu
# Input: M: 256, N: 512, K: 1, dim: 0, device: cpu
Forward Execution Time (us) : 78.607

Reviewed By: hl475

Differential Revision: D18227341

fbshipit-source-id: d383709a5aab600f99b37d07e4d4393645289101",1,benchmarks\operator_benchmark\pt\cat_test.py
pytorch,dbf8f535fcd241f1ee43c4ee7ef0a8ae643b3b36,15deee25bc5d4e648992f489fc6dc1040090edf9,Mingzhe Li,2019-10-30T16:23:21-07:00,"unify chunk benchmark (#28892)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28892

as title

Test Plan:
```
buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:chunk_test
# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short

# Benchmarking PyTorch: chunks
# Mode: Eager
# Name: chunks_M256_N512_chunks2_cpu
# Input: M: 256, N: 512, chunks: 2, device: cpu
Forward Execution Time (us) : 4.098

Reviewed By: hl475

Differential Revision: D18227499

fbshipit-source-id: 72268b7fe94a7d92d6e47f58f33902a33367c68b",1,benchmarks\operator_benchmark\pt\chunk_test.py
pytorch,6e4147c72c68c46d5c4900dca7129138b0766857,dbf8f535fcd241f1ee43c4ee7ef0a8ae643b3b36,Mingzhe Li,2019-10-30T16:23:21-07:00,"unify conv benchmark (#28894)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28894

as title

Test Plan:
```
buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:conv_test
# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short

# Benchmarking PyTorch: Conv1d
# Mode: Eager
# Name: Conv1d_in_c256_out_c256_kernel3_stride1_N1_L64_cpu
# Input: in_c: 256, out_c: 256, kernel: 3, stride: 1, N: 1, L: 64, device: cpu
Forward Execution Time (us) : 208.936

Reviewed By: hl475

Differential Revision: D18227626

fbshipit-source-id: 1ae768f529aa888415840ca10197323407e47d39",1,benchmarks\operator_benchmark\pt\conv_test.py
pytorch,a7b235f968b8449618f6d33a1203453eb70e40cd,6e4147c72c68c46d5c4900dca7129138b0766857,Mingzhe Li,2019-10-30T16:23:21-07:00,"unify gather benchmark (#28895)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28895

as title

Test Plan:
```
buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:conv_test
# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short

# Benchmarking PyTorch: Conv1d
# Mode: Eager
# Name: Conv1d_in_c256_out_c256_kernel3_stride1_N1_L64_cpu
# Input: in_c: 256, out_c: 256, kernel: 3, stride: 1, N: 1, L: 64, device: cpu
Forward Execution Time (us) : 208.936

Reviewed By: hl475

Differential Revision: D18227757

fbshipit-source-id: 493dd81108848fe3d48fb5ad940eb6aef84b639c",1,benchmarks\operator_benchmark\pt\gather_test.py
pytorch,6e1c18303bcb2a4798d18ea60ee54ab6998c9f80,a7b235f968b8449618f6d33a1203453eb70e40cd,Mingzhe Li,2019-10-30T16:23:21-07:00,"unify linear benchmark (#28897)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28897

as title

Test Plan:
```
buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:linear_test
# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short

# Benchmarking PyTorch: linear
# Mode: Eager
# Name: linear_N4_IN256_OUT128_cpu
# Input: N: 4, IN: 256, OUT: 128, device: cpu
Forward Execution Time (us) : 39.275

Reviewed By: hl475

Differential Revision: D18228070

fbshipit-source-id: 9c209eb74e574c6ef85ebcd78b824ef7d5e65dde",1,benchmarks\operator_benchmark\pt\linear_test.py
pytorch,f5e99b324936884e688a6e7f3e3e9a2bd7ee0813,28be2d4994cffd2cc31d41c3995d0953b7c23849,Mingzhe Li,2019-10-30T17:37:14-07:00,"unify matmul benchmark (#28899)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28899

as title

Test Plan:
```
buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:matmul_test
# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short

# Benchmarking PyTorch: matmul
# Mode: Eager
# Name: matmul_M128_N128_K128_trans_aTrue_trans_bFalse_cpu
# Input: M: 128, N: 128, K: 128, trans_a: True, trans_b: False, device: cpu
Forward Execution Time (us) : 39.535

Reviewed By: hl475

Differential Revision: D18228271

fbshipit-source-id: 681ed2745c25a122997346a23acdbc67e55e5ec4",1,benchmarks\operator_benchmark\pt\matmul_test.py
pytorch,ed4a978d792b5ce2d6a233c2fc635747a6e093e1,f5e99b324936884e688a6e7f3e3e9a2bd7ee0813,Mingzhe Li,2019-10-30T17:37:14-07:00,"unify pool benchmark (#28898)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28898

as title

Test Plan:
```
buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:pool_test
# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short

# Benchmarking PyTorch: MaxPool1d
# Mode: Eager
# Name: MaxPool1d_kernel3_stride1_N8_C256_L256_cpu
# Input: kernel: 3, stride: 1, N: 8, C: 256, L: 256, device: cpu
Forward Execution Time (us) : 7133.492

Reviewed By: hl475

Differential Revision: D18228351

fbshipit-source-id: 47af93d5dd3776384f89b1289fbbe01c572ba9fc",1,benchmarks\operator_benchmark\pt\pool_test.py
pytorch,94d2599d7764f55891b6631ca119b003d1ce4df3,ed4a978d792b5ce2d6a233c2fc635747a6e093e1,Mingzhe Li,2019-10-30T17:37:14-07:00,"unify softmax benchmark (#28911)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28911

as title

Test Plan:
```
buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:softmax_test
# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short
# Benchmarking PyTorch: Softmax
# Mode: Eager
# Name: Softmax_N4_C3_H256_W256_cpu
# Input: N: 4, C: 3, H: 256, W: 256, device: cpu
Forward Execution Time (us) : 17929.381
...

Reviewed By: hl475

Differential Revision: D18231517

fbshipit-source-id: 61f35849e1f4cf44cf09e60a7b618f8e9fc67b9c",1,benchmarks\operator_benchmark\pt\softmax_test.py
pytorch,2ffc4cca679047fa5b672f27b0a2c022a1222c90,94d2599d7764f55891b6631ca119b003d1ce4df3,Mingzhe Li,2019-10-30T17:37:14-07:00,"unify split benchmark (#28912)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28912

as title

Test Plan:
```
buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:split_test

# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short

# Benchmarking PyTorch: split
# Mode: Eager
# Name: split_M256_N512_parts2_cpu
# Input: M: 256, N: 512, parts: 2, device: cpu
Forward Execution Time (us) : 3.434

Reviewed By: hl475

Differential Revision: D18231542

fbshipit-source-id: 84898db55996aa3faf156d4fb14f32d6db780e7a",1,benchmarks\operator_benchmark\pt\split_test.py
pytorch,5e94e66c6fd1eda7de490f164d71025c708cfa32,2ffc4cca679047fa5b672f27b0a2c022a1222c90,Mingzhe Li,2019-10-30T17:37:14-07:00,"unify unary ops benchmark (#28913)

Summary:
Pull Request resolved: https://github.com/pytorch/pytorch/pull/28913

as title

Test Plan:
```
buck run mode/opt //caffe2/benchmarks/operator_benchmark/pt:unary_test

# ----------------------------------------
# PyTorch/Caffe2 Operator Micro-benchmarks
# ----------------------------------------
# Tag : short

# Benchmarking PyTorch: abs
# Mode: Eager
# Name: abs_M512_N512_cpu
# Input: M: 512, N: 512, device: cpu
Forward Execution Time (us) : 90.233

...

Reviewed By: hl475

Differential Revision: D18231641

fbshipit-source-id: 3093db47d0356b927768f15dc63af6ad8aadd430",1,benchmarks\operator_benchmark\pt\unary_test.py
